t_stamp,TT201,TT101,TT301,TT401
01/12/2025,39.40000153,41.5,52.20000076,44.59999847
01/12/2025,39.40000153,42.09999847,52.29999924,44.59999847
01/12/2025,39.59999847,42.59999847,52.29999924,44.5
01/12/2025,39.59999847,43.20000076,52.29999924,44.59999847
01/12/2025,39.79999924,43.59999847,52.29999924,44.59999847
01/12/2025,40,44,52.29999924,44.59999847
01/12/2025,40.29999924,44.40000153,52.29999924,44.59999847
01/12/2025,40.5,44.79999924,52.40000153,44.59999847
01/12/2025,40.70000076,45.09999847,52.29999924,44.40000153
01/12/2025,40.70000076,45.5,52.40000153,44.5
01/12/2025,40.90000153,45.70000076,52.40000153,44.5
01/12/2025,41,46,52.40000153,44.59999847
01/12/2025,41.09999847,46.20000076,52.40000153,44.5
01/12/2025,41.09999847,46.40000153,52.5,44.5
01/12/2025,41.20000076,46.59999847,52.5,44.5
01/12/2025,41.29999924,46.79999924,52.5,44.5
01/12/2025,41.20000076,47,52.40000153,44.40000153
01/12/2025,41.09999847,47.09999847,52.5,44.5
01/12/2025,40.90000153,47.20000076,52.5,44.5
01/12/2025,40.70000076,47.40000153,52.59999847,44.40000153
01/12/2025,40.70000076,47.40000153,52.5,44.40000153
01/12/2025,40.59999847,47.40000153,52.40000153,44.5
01/12/2025,40.5,47.5,52.59999847,44.40000153
01/12/2025,40.59999847,47.59999847,52.59999847,44.40000153
01/12/2025,40.70000076,47.59999847,52.59999847,44.5
01/12/2025,40.70000076,47.70000076,52.59999847,44.40000153
01/12/2025,41,47.70000076,52.59999847,44.40000153
01/12/2025,41.40000153,47.90000153,52.70000076,44.5
01/12/2025,41.59999847,47.90000153,52.79999924,44.5
01/12/2025,41.90000153,48,52.79999924,44.5
01/12/2025,42.40000153,48,52.79999924,44.5
01/12/2025,42.90000153,48.09999847,52.70000076,44.5
01/12/2025,43.29999924,48.09999847,52.79999924,44.59999847
01/12/2025,43.5,48.09999847,52.79999924,44.5
01/12/2025,43.70000076,48.09999847,52.79999924,44.5
01/12/2025,44.09999847,48.09999847,52.79999924,44.59999847
01/12/2025,44.29999924,48.09999847,52.79999924,44.59999847
01/12/2025,44.70000076,48.09999847,52.79999924,44.59999847
01/12/2025,45.20000076,48,52.79999924,44.59999847
01/12/2025,45.5,47.90000153,52.79999924,44.59999847
01/12/2025,45.79999924,47.90000153,52.79999924,44.59999847
01/12/2025,45.90000153,47.79999924,52.79999924,44.59999847
01/12/2025,46.09999847,47.79999924,52.79999924,44.5
01/12/2025,46.29999924,47.79999924,52.79999924,44.59999847
01/12/2025,46.40000153,47.70000076,52.79999924,44.5
01/12/2025,46.5,47.59999847,52.79999924,44.5
01/12/2025,46.40000153,47.5,52.79999924,44.59999847
01/12/2025,46.5,47.40000153,52.79999924,44.5
01/12/2025,46.70000076,47.40000153,52.79999924,44.5
01/12/2025,46.40000153,47.29999924,52.79999924,44.40000153
01/12/2025,46.09999847,47.09999847,52.79999924,44.5
01/12/2025,46.29999924,47.09999847,52.79999924,44.5
01/12/2025,46.59999847,47.09999847,52.79999924,44.5
01/12/2025,46.90000153,47.20000076,52.79999924,44.5
01/12/2025,47.09999847,47.09999847,52.79999924,44.5
01/12/2025,47.09999847,47.20000076,52.79999924,44.5
01/12/2025,47.5,47.40000153,52.79999924,44.5
01/12/2025,48.20000076,47.40000153,52.79999924,44.5
01/12/2025,48.70000076,47.5,52.79999924,44.5
01/12/2025,49.09999847,47.59999847,52.79999924,44.5
01/12/2025,48.90000153,47.70000076,52.79999924,44.5
01/12/2025,49,47.90000153,52.90000153,44.5
01/12/2025,49.09999847,48.09999847,52.90000153,44.5
01/12/2025,49.29999924,48.20000076,52.90000153,44.40000153
01/12/2025,49.79999924,48.5,52.79999924,44.40000153
01/12/2025,50.59999847,48.59999847,52.90000153,44.5
01/12/2025,51.59999847,48.90000153,53,44.40000153
01/12/2025,52.40000153,49,53,44.40000153
01/12/2025,52.59999847,49.20000076,53,44.40000153
01/12/2025,53.40000153,49.5,53,44.40000153
01/12/2025,53.90000153,49.70000076,53.09999847,44.40000153
01/12/2025,54.40000153,50,53.20000076,44.40000153
01/12/2025,54.79999924,50.20000076,53.20000076,44.5
01/12/2025,55.09999847,50.40000153,53.20000076,44.40000153
01/12/2025,55.40000153,50.59999847,53.20000076,44.5
01/12/2025,55.70000076,50.90000153,53.20000076,44.40000153
01/12/2025,55.70000076,51.09999847,53.20000076,44.40000153
01/12/2025,55.59999847,51.29999924,53.20000076,44.40000153
01/12/2025,55.90000153,51.5,53.29999924,44.5
01/12/2025,56,51.70000076,53.40000153,44.40000153
01/12/2025,56.40000153,51.90000153,53.29999924,44.40000153
01/12/2025,56.40000153,52,53.40000153,44.5
01/12/2025,56.5,52.29999924,53.29999924,44.5
01/12/2025,56.59999847,52.59999847,53.40000153,44.40000153
01/12/2025,56.70000076,52.70000076,53.40000153,44.40000153
01/12/2025,56.79999924,52.90000153,53.40000153,44.40000153
01/12/2025,57,53.20000076,53.40000153,44.40000153
01/12/2025,57,53.29999924,53.40000153,44.40000153
01/12/2025,57.09999847,53.5,53.5,44.5
01/12/2025,57.20000076,53.70000076,53.5,44.5
01/12/2025,57.5,53.90000153,53.40000153,44.40000153
01/12/2025,57.59999847,54,53.40000153,44.40000153
01/12/2025,57.79999924,54.09999847,53.40000153,44.5
01/12/2025,57.79999924,54.20000076,53.40000153,44.5
01/12/2025,57.90000153,54.29999924,53.40000153,44.5
01/12/2025,57.90000153,54.5,53.5,44.5
01/12/2025,57.90000153,54.70000076,53.59999847,44.5
01/12/2025,58.20000076,54.70000076,53.59999847,44.5
01/12/2025,58.29999924,54.79999924,53.59999847,44.5
01/12/2025,58.40000153,54.90000153,53.59999847,44.59999847
01/12/2025,58.59999847,55,53.59999847,44.59999847
01/12/2025,58.59999847,55.09999847,53.59999847,44.5
01/12/2025,58.70000076,55.29999924,53.59999847,44.5
01/12/2025,58.90000153,55.29999924,53.59999847,44.59999847
01/12/2025,59.09999847,55.29999924,53.59999847,44.59999847
01/12/2025,59.20000076,55.40000153,53.59999847,44.59999847
01/12/2025,59.29999924,55.40000153,53.59999847,44.59999847
01/12/2025,59.5,55.59999847,53.59999847,44.59999847
01/12/2025,59.59999847,55.59999847,53.59999847,44.59999847
01/12/2025,59.70000076,55.70000076,53.59999847,44.59999847
01/12/2025,59.79999924,55.79999924,53.59999847,44.59999847
01/12/2025,60,55.79999924,53.59999847,44.59999847
01/12/2025,59.79999924,55.79999924,53.59999847,44.59999847
01/12/2025,59.59999847,55.90000153,53.59999847,44.59999847
01/12/2025,59.59999847,56,53.59999847,44.59999847
01/12/2025,59.79999924,56,53.59999847,44.59999847
01/12/2025,59.90000153,56.09999847,53.59999847,44.59999847
01/12/2025,59.90000153,56.20000076,53.59999847,44.70000076
01/12/2025,60.09999847,56.29999924,53.59999847,44.59999847
01/12/2025,60.09999847,56.29999924,53.59999847,44.59999847
01/12/2025,60.09999847,56.40000153,53.70000076,44.59999847
01/12/2025,60.09999847,56.40000153,53.70000076,44.59999847
01/12/2025,60.20000076,56.5,53.59999847,44.59999847
01/12/2025,60.09999847,56.5,53.70000076,44.70000076
01/12/2025,60.20000076,56.70000076,53.90000153,44.70000076
01/12/2025,60.09999847,56.79999924,53.79999924,44.59999847
01/12/2025,60.09999847,56.90000153,53.79999924,44.59999847
01/12/2025,60.20000076,56.90000153,53.79999924,44.70000076
01/12/2025,60.29999924,57.09999847,53.90000153,44.79999924
01/12/2025,60.29999924,57.09999847,53.90000153,44.70000076
01/12/2025,60.20000076,57.29999924,53.79999924,44.70000076
01/12/2025,60.09999847,57.5,53.90000153,44.79999924
01/12/2025,60.09999847,57.59999847,53.90000153,44.79999924
01/12/2025,60.09999847,57.70000076,53.90000153,44.79999924
01/12/2025,60.09999847,57.70000076,53.90000153,44.79999924
01/12/2025,60.09999847,57.79999924,53.79999924,44.79999924
01/12/2025,60,58,53.90000153,44.79999924
01/12/2025,60,58,53.90000153,44.79999924
01/12/2025,59.90000153,58.20000076,54,44.79999924
01/12/2025,59.90000153,58.29999924,54,44.79999924
01/12/2025,59.90000153,58.40000153,54,44.90000153
01/12/2025,59.90000153,58.5,53.90000153,44.90000153
01/12/2025,59.79999924,58.59999847,54.09999847,44.90000153
01/12/2025,60.09999847,58.79999924,54.09999847,44.90000153
01/12/2025,60.29999924,58.90000153,54.09999847,45
01/12/2025,60.70000076,59,54.09999847,45
01/12/2025,60.70000076,59.09999847,54.09999847,45
01/12/2025,60.59999847,59.29999924,54.09999847,45
01/12/2025,60.70000076,59.40000153,54.09999847,45
01/12/2025,60.59999847,59.5,54.09999847,45.09999847
01/12/2025,60.5,59.59999847,54.09999847,45.09999847
01/12/2025,60.5,59.79999924,54.20000076,45.09999847
01/12/2025,60.5,59.90000153,54.29999924,45.09999847
01/12/2025,60.5,60.09999847,54.20000076,45.20000076
01/12/2025,60.5,60.09999847,54.20000076,45.20000076
01/12/2025,60.5,60.29999924,54.29999924,45.20000076
01/12/2025,60.59999847,60.5,54.40000153,45.20000076
01/12/2025,60.70000076,60.59999847,54.5,45.20000076
01/12/2025,60.70000076,60.70000076,54.40000153,45.20000076
01/12/2025,60.70000076,60.90000153,54.5,45.20000076
01/12/2025,60.70000076,61,54.5,45.29999924
01/12/2025,60.90000153,61,54.70000076,45.20000076
01/12/2025,60.90000153,61.20000076,54.70000076,45.29999924
01/12/2025,60.90000153,61.40000153,54.70000076,45.29999924
01/12/2025,60.79999924,61.40000153,54.79999924,45.40000153
01/12/2025,60.70000076,61.5,54.79999924,45.40000153
01/12/2025,60.70000076,61.59999847,54.79999924,45.40000153
01/12/2025,60.59999847,61.70000076,54.79999924,45.40000153
01/12/2025,60.59999847,61.79999924,54.90000153,45.5
01/12/2025,60.70000076,61.90000153,55,45.5
01/12/2025,60.70000076,62,54.90000153,45.5
01/12/2025,60.70000076,62,55,45.5
01/12/2025,60.70000076,62.09999847,54.90000153,45.5
01/12/2025,60.59999847,62.09999847,55,45.59999847
01/12/2025,60.5,62.29999924,54.90000153,45.70000076
01/12/2025,60.5,62.29999924,55,45.70000076
01/12/2025,60.59999847,62.40000153,54.90000153,45.70000076
01/12/2025,60.59999847,62.5,55,45.70000076
01/12/2025,60.59999847,62.59999847,55,45.70000076
01/12/2025,60.5,62.5,55,45.79999924
01/12/2025,59.09999847,62.70000076,55,45.90000153
01/12/2025,57.20000076,62.70000076,54.90000153,45.90000153
01/12/2025,56.29999924,62.70000076,55.09999847,45.90000153
01/12/2025,55.59999847,62.79999924,55.09999847,46
01/12/2025,55.09999847,62.90000153,55.20000076,46
01/12/2025,54.5,62.90000153,55.20000076,46
01/12/2025,53.90000153,62.90000153,55.29999924,46.09999847
01/12/2025,53.20000076,62.90000153,55.29999924,46.09999847
01/12/2025,52.59999847,62.90000153,55.40000153,46.09999847
01/12/2025,52.09999847,62.90000153,55.40000153,46.09999847
01/12/2025,51.79999924,62.90000153,55.40000153,46.09999847
01/12/2025,51.70000076,63,55.5,46.20000076
01/12/2025,51.59999847,63.09999847,55.5,46.29999924
01/12/2025,51.5,63.09999847,55.59999847,46.29999924
01/12/2025,51.40000153,63.09999847,55.59999847,46.29999924
01/12/2025,50.40000153,63.09999847,55.59999847,46.40000153
01/12/2025,47.20000076,63.09999847,55.59999847,46.40000153
01/12/2025,44.79999924,63.09999847,55.59999847,46.40000153
01/12/2025,44.09999847,63.09999847,55.70000076,46.40000153
01/12/2025,43.70000076,63.20000076,55.79999924,46.5
01/12/2025,43.70000076,63.20000076,55.79999924,46.5
01/12/2025,43.70000076,63.29999924,55.70000076,46.5
01/12/2025,43.79999924,63.20000076,55.70000076,46.5
01/12/2025,43.79999924,63.20000076,55.79999924,46.5
01/12/2025,43.79999924,63.29999924,55.79999924,46.59999847
01/12/2025,43.79999924,63.29999924,55.79999924,46.59999847
01/12/2025,43.90000153,63.29999924,56,46.70000076
01/12/2025,43.90000153,63.29999924,56,46.79999924
01/12/2025,44,63.29999924,56,46.70000076
01/12/2025,44,63.29999924,56,46.79999924
01/12/2025,43.90000153,63.40000153,56,46.90000153
01/12/2025,50,63.40000153,56,46.90000153
01/12/2025,49.59999847,63.40000153,56,46.90000153
01/12/2025,49.90000153,63.5,56,46.90000153
01/12/2025,49.40000153,63.5,56,46.90000153
01/12/2025,50.40000153,63.5,56,47
01/12/2025,52.79999924,63.5,56,47
01/12/2025,51.70000076,63.5,56,47
01/12/2025,51.5,63.59999847,56,47
01/12/2025,51.40000153,63.5,56,47
01/12/2025,50.70000076,63.5,56,47
01/12/2025,48.20000076,63.5,56,47.09999847
01/12/2025,46.29999924,63.59999847,56,47.09999847
01/12/2025,46.40000153,63.59999847,56,47.09999847
01/12/2025,46.90000153,63.79999924,56,47.09999847
01/12/2025,46.59999847,63.70000076,56,47.09999847
01/12/2025,46.20000076,63.70000076,56.09999847,47.09999847
01/12/2025,45.29999924,63.79999924,56.09999847,47.09999847
01/12/2025,44.79999924,63.79999924,56,47.09999847
01/12/2025,44.29999924,63.79999924,56,47.20000076
01/12/2025,43.90000153,63.79999924,56.09999847,47.20000076
01/12/2025,43.70000076,63.79999924,56.09999847,47.20000076
01/12/2025,43.29999924,63.79999924,56.09999847,47.29999924
01/12/2025,43.29999924,63.79999924,56.09999847,47.29999924
01/12/2025,44.5,63.79999924,56,47.20000076
01/12/2025,44.40000153,63.90000153,56.09999847,47.29999924
01/12/2025,44.09999847,63.90000153,56.20000076,47.20000076
01/12/2025,44.09999847,64,56.09999847,47.40000153
01/12/2025,44,64,56.09999847,47.40000153
01/12/2025,43.90000153,64,56.20000076,47.40000153
01/12/2025,43.90000153,64,56.20000076,47.40000153
01/12/2025,43.90000153,64.09999847,56.09999847,47.40000153
01/12/2025,43.90000153,64,56.09999847,47.5
01/12/2025,44.09999847,64,56.09999847,47.40000153
01/12/2025,44.09999847,64.09999847,56.20000076,47.5
01/12/2025,81.40000153,64.09999847,56.20000076,47.40000153
01/12/2025,79,64.19999695,56.09999847,47.40000153
01/12/2025,76.80000305,64.09999847,56,47.40000153
01/12/2025,75.09999847,64.19999695,56,47.20000076
01/12/2025,74,64.09999847,56,47.20000076
01/12/2025,73.19999695,64.19999695,55.90000153,47.09999847
01/12/2025,72.19999695,64.19999695,56,47
01/12/2025,71.40000153,64.19999695,55.79999924,47.09999847
01/12/2025,70,64.19999695,55.90000153,47
01/12/2025,46.09999847,64.19999695,55.90000153,47
01/12/2025,46.09999847,64.19999695,55.90000153,46.90000153
01/12/2025,45.90000153,64.19999695,55.79999924,46.90000153
01/12/2025,45.5,64.19999695,55.90000153,46.90000153
01/12/2025,44.90000153,64.30000305,55.90000153,46.79999924
01/12/2025,43.90000153,64.19999695,55.79999924,46.70000076
01/12/2025,42.70000076,64.19999695,55.79999924,46.70000076
01/12/2025,41.70000076,64.30000305,55.79999924,46.59999847
01/12/2025,41.09999847,64.30000305,55.79999924,46.5
01/12/2025,40.5,64.30000305,55.79999924,46.5
01/12/2025,40,64.19999695,55.79999924,46.40000153
01/12/2025,36.40000153,64.19999695,55.79999924,46.29999924
01/12/2025,35.79999924,64.30000305,55.79999924,46.40000153
01/12/2025,40.09999847,64.30000305,55.70000076,46.20000076
01/12/2025,50.40000153,64.19999695,55.79999924,46.20000076
01/12/2025,46.29999924,64.30000305,55.59999847,46.20000076
01/12/2025,55.29999924,64.19999695,55.59999847,46.09999847
01/12/2025,152.1999969,64.19999695,55.59999847,46.09999847
01/12/2025,98.40000153,64.19999695,55.5,46.09999847
01/12/2025,101,64.30000305,55.59999847,46
01/12/2025,99,64.30000305,55.40000153,46
01/12/2025,94.90000153,64.19999695,55.40000153,45.90000153
01/12/2025,98.30000305,64.19999695,55.40000153,45.90000153
01/12/2025,114.3000031,64.30000305,55.40000153,45.90000153
01/12/2025,128.6000061,64.30000305,55.40000153,45.79999924
01/12/2025,141.8000031,64.19999695,55.29999924,45.79999924
01/12/2025,152.6999969,64.30000305,55.29999924,45.70000076
01/12/2025,189.5,64.30000305,55.20000076,45.70000076
01/12/2025,206.3000031,64.30000305,55.20000076,45.70000076
01/12/2025,206.3000031,64.30000305,55.09999847,45.59999847
01/12/2025,201.6000061,64.30000305,55.09999847,45.59999847
01/12/2025,186.8000031,64.30000305,55.09999847,45.5
01/12/2025,176.1999969,64.30000305,55.09999847,45.5
01/12/2025,172.6999969,64.30000305,55,45.5
01/12/2025,167.1000061,64.30000305,55,45.5
01/12/2025,158.6000061,64.30000305,54.90000153,45.40000153
01/12/2025,142.8999939,64.30000305,54.90000153,45.40000153
01/12/2025,138.8999939,64.30000305,54.90000153,45.29999924
01/12/2025,134.3000031,64.30000305,54.70000076,45.29999924
01/12/2025,131.5,64.30000305,54.70000076,45.20000076
01/12/2025,129.6000061,64.30000305,54.70000076,45.20000076
01/12/2025,127.1999969,64.40000153,54.70000076,45.20000076
01/12/2025,124.6999969,64.30000305,54.70000076,45.09999847
01/12/2025,123.5999985,64.40000153,54.59999847,45.09999847
01/12/2025,121.9000015,64.40000153,54.59999847,45.09999847
01/12/2025,120.8000031,64.40000153,54.5,45
01/12/2025,120.6999969,64.40000153,54.5,45
01/12/2025,119.8000031,64.30000305,54.5,44.90000153
01/12/2025,119.6999969,64.40000153,54.5,44.90000153
01/12/2025,120,64.30000305,54.40000153,45
01/12/2025,119.8000031,64.40000153,54.29999924,44.90000153
01/12/2025,120,64.40000153,54.29999924,44.79999924
01/12/2025,120.0999985,64.40000153,54.29999924,44.79999924
01/12/2025,119.8000031,64.5,54.20000076,44.70000076
01/12/2025,118.9000015,64.40000153,54.09999847,44.70000076
01/12/2025,117.8000031,64.40000153,54.09999847,44.70000076
01/12/2025,117.5999985,64.40000153,54.09999847,44.59999847
01/12/2025,117.8000031,64.40000153,53.90000153,44.59999847
01/12/2025,117.5999985,64.5,53.90000153,44.59999847
01/12/2025,117.0999985,64.40000153,53.90000153,44.5
01/12/2025,117.0999985,64.40000153,53.79999924,44.5
01/12/2025,117.4000015,64.40000153,53.79999924,44.40000153
01/12/2025,117,64.40000153,53.79999924,44.5
01/12/2025,116.9000015,64.40000153,53.79999924,44.40000153
01/12/2025,116.1999969,64.40000153,53.70000076,44.40000153
01/12/2025,116.8000031,64.40000153,53.70000076,44.29999924
01/12/2025,116.5999985,64.40000153,53.59999847,44.29999924
01/12/2025,116.5,64.40000153,53.59999847,44.20000076
01/12/2025,115.4000015,64.40000153,53.59999847,44.20000076
01/12/2025,115.9000015,64.40000153,53.59999847,44.20000076
01/12/2025,116.6999969,64.40000153,53.59999847,44.20000076
01/12/2025,116.6999969,64.40000153,53.5,44.20000076
01/12/2025,116.6999969,64.30000305,53.5,44.09999847
01/12/2025,116.6999969,64.30000305,53.40000153,44.09999847
01/12/2025,116.6999969,64.40000153,53.40000153,44.09999847
01/12/2025,117.6999969,64.40000153,53.40000153,44.09999847
01/12/2025,118.6999969,64.40000153,53.29999924,44.09999847
01/12/2025,116.9000015,64.30000305,53.29999924,44.09999847
01/12/2025,116.5999985,64.40000153,53.29999924,44.09999847
01/12/2025,116.6999969,64.40000153,53.20000076,44
01/12/2025,116.1999969,64.40000153,53.20000076,44
01/12/2025,115.1999969,64.30000305,53.20000076,44
01/12/2025,114.6999969,64.40000153,53.20000076,44
01/12/2025,115.0999985,64.40000153,53.20000076,43.90000153
01/12/2025,113.1999969,64.40000153,53.20000076,43.79999924
01/12/2025,112.9000015,64.40000153,53.09999847,43.90000153
01/12/2025,113.0999985,64.40000153,53.09999847,43.79999924
01/12/2025,113.1999969,64.40000153,53,43.70000076
01/12/2025,114.8000031,64.40000153,53,43.70000076
01/12/2025,113.4000015,64.30000305,52.90000153,43.70000076
01/12/2025,113.5,64.30000305,52.90000153,43.70000076
01/12/2025,112.9000015,64.30000305,53,43.90000153
01/12/2025,112.8000031,64.30000305,52.90000153,44.59999847
01/12/2025,112.4000015,64.19999695,53,45.20000076
01/12/2025,112.4000015,64.09999847,53,45.79999924
01/12/2025,111.9000015,64.19999695,53.29999924,46.59999847
01/12/2025,111.8000031,64.19999695,53.40000153,47.70000076
01/12/2025,111.5999985,64.09999847,53.20000076,49.29999924
01/12/2025,111.6999969,64.09999847,53.09999847,51.29999924
01/12/2025,111.3000031,64.09999847,53,54.40000153
01/12/2025,112,64.09999847,52.79999924,56.09999847
01/12/2025,112.1999969,64.09999847,52.70000076,57.29999924
01/12/2025,112.8000031,64,52.59999847,57.59999847
01/12/2025,112.5999985,64,52.59999847,57.09999847
01/12/2025,112.4000015,64,52.5,56.29999924
01/12/2025,112.8000031,63.90000153,52.29999924,55.5
01/12/2025,112.4000015,63.79999924,52.20000076,54.90000153
01/12/2025,111.8000031,63.5,52,54.29999924
01/12/2025,111.5,63.20000076,52,53.59999847
01/12/2025,111.6999969,62.90000153,51.70000076,53
01/12/2025,110.5999985,62.90000153,51.70000076,52.40000153
01/12/2025,111.1999969,62.70000076,51.5,51.90000153
01/12/2025,111.4000015,62.59999847,51.40000153,51.29999924
01/12/2025,111.5,62.40000153,51.29999924,51
01/12/2025,112.0999985,62.20000076,51.20000076,50.79999924
01/12/2025,111.1999969,62.09999847,51.09999847,50.5
01/12/2025,110.9000015,62,51.09999847,50.5
01/12/2025,111.6999969,62,51,50.29999924
01/12/2025,112,61.70000076,51,50.09999847
01/12/2025,111.8000031,61.59999847,50.90000153,50
01/12/2025,112.4000015,61.59999847,50.79999924,50
01/12/2025,113.3000031,61.5,50.79999924,50
01/12/2025,112.9000015,61.40000153,50.79999924,49.79999924
01/12/2025,112.5999985,61.40000153,50.79999924,49.79999924
01/12/2025,112.8000031,61.20000076,50.70000076,49.79999924
01/12/2025,112.8000031,61,50.79999924,49.70000076
01/12/2025,115,61,50.59999847,49.70000076
01/12/2025,114.4000015,60.90000153,50.59999847,49.59999847
01/12/2025,112.9000015,60.90000153,50.59999847,49.5
01/12/2025,113.9000015,60.79999924,50.59999847,49.5
01/12/2025,107.9000015,60.59999847,50.59999847,49.40000153
01/12/2025,108.8000031,60.59999847,50.5,49.40000153
01/12/2025,107.9000015,60.5,50.59999847,49.29999924
01/12/2025,106.5999985,60.5,50.5,49.29999924
01/12/2025,107,60.5,50.5,49.29999924
01/12/2025,106.1999969,60.5,50.5,49.20000076
01/12/2025,106.5,60.40000153,50.5,49.09999847
01/12/2025,106.0999985,60.29999924,50.40000153,49.09999847
01/12/2025,104.5999985,60.29999924,50.5,49.09999847
01/12/2025,105,60.29999924,50.40000153,49
01/12/2025,104.6999969,60.29999924,50.40000153,49
01/12/2025,105,60.29999924,50.40000153,49
01/12/2025,105.8000031,60.29999924,50.40000153,48.90000153
01/12/2025,106.5,60.20000076,50.40000153,48.90000153
01/12/2025,106.3000031,60.20000076,50.40000153,48.90000153
01/12/2025,105.9000015,60.09999847,50.40000153,48.90000153
01/12/2025,104.9000015,60.09999847,50.29999924,48.90000153
01/12/2025,103.5999985,60.09999847,50.29999924,48.90000153
01/12/2025,100.5999985,60.09999847,50.29999924,48.90000153
01/12/2025,99.80000305,60,50.29999924,48.90000153
01/12/2025,97.5,60,50.20000076,48.90000153
01/12/2025,96.5,60,50.20000076,48.90000153
01/12/2025,95.80000305,60,50.20000076,48.90000153
01/12/2025,95.59999847,60,50.09999847,48.90000153
01/12/2025,94.30000305,60.09999847,50.09999847,48.90000153
01/12/2025,93.30000305,59.90000153,50,48.90000153
01/12/2025,93,59.90000153,50,48.90000153
01/12/2025,92.69999695,59.90000153,50,48.90000153
01/12/2025,92.80000305,59.90000153,49.79999924,48.90000153
01/12/2025,92.30000305,60,49.79999924,48.90000153
01/12/2025,90.5,59.90000153,49.79999924,48.90000153
01/12/2025,90.5,59.79999924,49.70000076,48.90000153
01/12/2025,89.5,59.90000153,49.79999924,48.90000153
01/12/2025,88.30000305,59.79999924,49.70000076,48.90000153
01/12/2025,87.19999695,59.59999847,49.70000076,49
01/12/2025,85.69999695,59.59999847,49.59999847,49.09999847
01/12/2025,85.69999695,59.5,49.5,49.29999924
01/12/2025,84.5,59.5,49.59999847,49.5
01/12/2025,83.59999847,59.59999847,49.5,49.5
01/12/2025,83.09999847,59.5,49.5,49.59999847
01/12/2025,82.59999847,59.29999924,49.5,49.59999847
01/12/2025,81.59999847,59.20000076,49.59999847,49.70000076
01/12/2025,80.80000305,59,49.59999847,49.59999847
01/12/2025,79.09999847,59.09999847,49.5,49.59999847
01/12/2025,77.09999847,58.90000153,49.5,49.5
01/12/2025,75.80000305,59,49.5,49.40000153
01/12/2025,74,59.09999847,49.5,49.29999924
01/12/2025,73.09999847,59.09999847,49.5,49.40000153
01/12/2025,72.09999847,59.20000076,49.5,49.40000153
01/12/2025,70.90000153,59.09999847,49.5,49.5
01/12/2025,70.30000305,59.20000076,49.5,49.5
01/12/2025,69.59999847,59.29999924,49.5,49.40000153
01/12/2025,69.30000305,59.29999924,49.40000153,49.29999924
01/12/2025,69.19999695,59.29999924,49.40000153,49.29999924
01/12/2025,69.09999847,59.5,49.5,49.29999924
01/12/2025,69.19999695,59.29999924,49.40000153,49.29999924
01/12/2025,69.19999695,59.29999924,49.40000153,49.29999924
01/12/2025,69.09999847,59.5,49.40000153,49.40000153
01/12/2025,69.09999847,59.5,49.40000153,49.40000153
01/12/2025,69,59.5,49.40000153,49.5
01/12/2025,68.90000153,59.5,49.40000153,49.40000153
01/12/2025,68.90000153,59.59999847,49.20000076,49.5
01/12/2025,68.19999695,59.5,48.09999847,49.40000153
01/12/2025,67.80000305,59.70000076,47.09999847,49.29999924
01/12/2025,67.19999695,59.79999924,46.09999847,49.40000153
01/12/2025,67.09999847,59.90000153,45.20000076,49.40000153
01/12/2025,67,59.90000153,44.09999847,49.40000153
01/12/2025,67,59.70000076,43.09999847,49.5
01/12/2025,67,59.79999924,42.20000076,49.40000153
01/12/2025,66.80000305,59.79999924,41.40000153,49.40000153
01/12/2025,66.59999847,59.79999924,40.59999847,49.5
01/12/2025,66.40000153,59.90000153,40,49.5
01/12/2025,66,59.79999924,39.59999847,49.5
01/12/2025,65.90000153,59.79999924,39.09999847,49.5
01/12/2025,65.80000305,59.79999924,38.59999847,49.5
01/12/2025,65.80000305,59.90000153,38.29999924,49.40000153
01/12/2025,65.80000305,59.79999924,38,49.29999924
01/12/2025,65.80000305,60,37.70000076,49.29999924
01/12/2025,65.80000305,59.90000153,37.5,49.29999924
01/12/2025,65.59999847,59.79999924,37.09999847,49.40000153
01/12/2025,65.59999847,59.90000153,37,49.29999924
01/12/2025,65.40000153,59.90000153,36.79999924,49.29999924
01/12/2025,65.30000305,59.90000153,36.59999847,49.29999924
01/12/2025,65.30000305,60,36.5,49.29999924
01/12/2025,65.30000305,59.90000153,36.40000153,49.20000076
01/12/2025,65.09999847,59.90000153,36.20000076,49.20000076
01/12/2025,65.09999847,59.90000153,36,49.20000076
01/12/2025,64.80000305,59.90000153,36,49.20000076
01/12/2025,64.59999847,60,35.79999924,49.09999847
01/12/2025,64.59999847,60,35.59999847,49
01/12/2025,64.40000153,59.90000153,35.5,49
01/12/2025,64.30000305,59.79999924,35.40000153,49
01/12/2025,64.59999847,59.90000153,35.29999924,49
01/12/2025,63.90000153,59.90000153,35.09999847,49
01/12/2025,64.19999695,59.90000153,35.09999847,49
01/12/2025,63.70000076,59.90000153,35,48.90000153
01/12/2025,63.79999924,59.79999924,34.90000153,48.90000153
01/12/2025,63.59999847,59.79999924,34.79999924,48.90000153
01/12/2025,63.20000076,59.79999924,34.59999847,48.90000153
01/12/2025,48.40000153,59.79999924,34.5,48.90000153
01/12/2025,34.59999847,59.90000153,34.5,48.90000153
01/12/2025,33.79999924,59.79999924,34.40000153,48.90000153
01/12/2025,30.70000076,59.70000076,34.29999924,48.79999924
01/12/2025,30.5,59.79999924,34.20000076,48.79999924
01/12/2025,29.60000038,59.79999924,34.20000076,48.70000076
