Index	Date	Trigger	A Flow velocity [m/s]	A Mass flow rate [kg/h]	A Mass (+) [kg]	A Mass (-) [kg]	A Sound speed [m/s]	A Transducer temp. (->) [°C]	A Transducer temp. (>-) [°C]	A Amplitude [%]	A Gain [dB]	A Quality [%]	A Volumetric flow rate [m³/h]	A SCNR [dB]	A SNR [dB]	A VariAmp [%]	A VariTime [%]	A Diag.: error bits	A Event trigger R1	A Event trigger R2	A Event trigger R3	A Event trigger R4	A NoiseTrek activated	A Gain  > limit	A Flow vel. > limit	A Flow vel. < cut-off flow	A Pig detected	A FastFood activated	A Transducer temp. violation	A Last value is held	A Fluid temp. (Calculated) [°C]
5230	11/22/2025 3:03:06 PM		NaN	NaN	∞	∞	514.010009765625	146	147	28	107.279998779297	65	NaN	18	6	4	79	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5231	11/22/2025 3:03:16 PM		NaN	NaN	∞	∞	514.0419921875	146	147	29	105.790000915527	83	NaN	19	6	6	80	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5232	11/22/2025 3:03:26 PM		NaN	NaN	∞	∞	∞	146	147	29	105.790000915527	78	NaN	19	6	5	75	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5233	11/22/2025 3:03:36 PM		NaN	NaN	∞	∞	513.716003417969	146	147	29	105.790000915527	71	NaN	19	6	5	80	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5234	11/22/2025 3:03:46 PM		NaN	NaN	∞	∞	513.742004394531	146	147	29	105.790000915527	68	NaN	20	7	4	88	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5235	11/22/2025 3:03:56 PM		3.89000010490417	753.535670042038	8893.18657017407	∞	513.984985351562	146	147	29	105.790000915527	81	198.112437129021	20	6	3	142	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5236	11/22/2025 3:04:06 PM		3.21900010108948	623.668742179871	8894.8886713898	∞	517.848999023438	146	147	28	107.279998779297	61	163.939310610294	21	7	3	95	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5237	11/22/2025 3:04:16 PM		4.03499984741211	781.685453653336	8897.42404086051	∞	513.932983398438	146	147	28	107.279998779297	66	205.497094988823	21	6	4	84	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5238	11/22/2025 3:04:26 PM		4.03900003433228	782.383954524994	8898.81065901278	∞	520.898986816406	146	147	29	105.790000915527	69	205.700808763504	21	6	7	81	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5239	11/22/2025 3:04:36 PM		NaN	NaN	∞	∞	528.453002929688	146	147	29	105.790000915527	65	NaN	21	6	8	82	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5240	11/22/2025 3:04:46 PM		NaN	NaN	∞	∞	539.39697265625	146	147	29	105.790000915527	27	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5241	11/22/2025 3:04:56 PM		NaN	NaN	∞	∞	519.458984375	146	147	28	107.279998779297	74	NaN	19	6	5	139	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5242	11/22/2025 3:05:06 PM		5.13399982452393	994.622004032135	8908.8223728752	∞	513.7919921875	146	147	28	107.279998779297	66	261.467662453651	21	6	6	78	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5243	11/22/2025 3:05:16 PM		NaN	NaN	∞	∞	513.768981933594	146	147	28	107.279998779297	73	NaN	20	7	6	85	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5244	11/22/2025 3:05:26 PM		NaN	NaN	∞	∞	∞	146	147	29	105.790000915527	7	NaN	18	6	6	72	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5245	11/22/2025 3:05:36 PM		3.18899989128113	617.876404523849	8915.7355164951	∞	513.866027832031	146	147	29	105.790000915527	52	162.411457300186	19	7	5	72	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5246	11/22/2025 3:05:46 PM		4.1560001373291	805.059993267059	8918.14052491545	∞	516.721984863281	146	147	28	107.279998779297	66	211.659456789494	16	7	6	82	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5247	11/22/2025 3:05:56 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	72	NaN	17	7	5	85	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5248	11/22/2025 3:06:06 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	47	NaN	16	7	4	72	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5249	11/22/2025 3:06:16 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	71	NaN	18	6	3	79	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5250	11/22/2025 3:06:26 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	56	NaN	18	8	3	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5251	11/22/2025 3:06:36 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	44	NaN	17	8	4	174	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5252	11/22/2025 3:06:46 PM		NaN	NaN	∞	∞	514.236999511719	146	147	28	107.279998779297	58	NaN	17	7	4	152	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5253	11/22/2025 3:06:56 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	58	NaN	16	7	4	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5254	11/22/2025 3:07:06 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	58	NaN	16	7	4	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5255	11/22/2025 3:07:16 PM		NaN	NaN	∞	∞	514.211975097656	146	147	28	107.279998779297	78	NaN	18	7	4	88	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5256	11/22/2025 3:07:26 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	67	NaN	25	7	4	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5257	11/22/2025 3:07:36 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	67	NaN	25	7	3	∞	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5258	11/22/2025 3:07:46 PM		NaN	NaN	∞	∞	514.114013671875	146	147	28	107.279998779297	51	NaN	22	8	3	108	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5259	11/22/2025 3:07:56 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	63	NaN	22	7	4	75	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5260	11/22/2025 3:08:06 PM		NaN	NaN	∞	∞	513.549011230469	146	147	28	107.279998779297	68	NaN	23	7	3	71	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5261	11/22/2025 3:08:16 PM		NaN	NaN	∞	∞	513.877014160156	146	147	28	107.279998779297	62	NaN	20	8	3	63	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5262	11/22/2025 3:08:26 PM		4.62400007247925	895.905339717865	8947.05173019232	∞	513.648986816406	146	147	28	107.279998779297	66	235.494062304497	20	8	4	81	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5263	11/22/2025 3:08:36 PM		2.84299993515015	550.856691598892	8948.71661863388	∞	514.070007324219	146	147	28	107.279998779297	63	144.790148735046	22	7	5	156	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5264	11/22/2025 3:08:46 PM		2.70900011062622	524.742329120636	8950.30920509161	∞	513.929992675781	146	147	28	107.279998779297	80	137.965697050095	20	6	5	183	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5265	11/22/2025 3:08:56 PM		2.70300006866455	523.717403411865	8951.69291260006	∞	514.150024414062	146	147	28	107.279998779297	72	137.660126388073	22	6	5	177	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5266	11/22/2025 3:09:06 PM		2.75399994850159	533.53391289711	8953.2877410865	∞	514.112976074219	146	147	28	107.279998779297	66	140.257497131824	18	6	3	170	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5267	11/22/2025 3:09:16 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	64	NaN	18	8	3	164	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5268	11/22/2025 3:09:26 PM		NaN	NaN	∞	∞	514.918029785156	146	147	28	107.279998779297	55	NaN	19	8	4	150	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5269	11/22/2025 3:09:36 PM		2.80100011825562	542.688077688217	8957.79190524581	∞	518.033020019531	146	147	28	107.279998779297	73	142.65114068985	15	6	4	148	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5270	11/22/2025 3:09:46 PM		NaN	NaN	∞	∞	524.176025390625	146	147	29	105.790000915527	4	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5271	11/22/2025 3:09:56 PM		2.89000010490417	559.844076633453	8960.9153023726	∞	519.653991699219	146	147	29	105.790000915527	61	147.183792293072	20	7	6	143	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5272	11/22/2025 3:10:06 PM		NaN	NaN	∞	∞	519.882019042969	146	147	29	105.790000915527	64	NaN	16	7	6	143	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5273	11/22/2025 3:10:16 PM		NaN	NaN	∞	∞	514.242980957031	146	147	29	105.790000915527	59	NaN	19	6	5	152	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5274	11/22/2025 3:10:26 PM		NaN	NaN	∞	∞	∞	146	147	29	105.790000915527	0	NaN	17	7	7	171	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5275	11/22/2025 3:10:36 PM		NaN	NaN	∞	∞	520.065979003906	146	147	29	105.790000915527	35	NaN	20	6	8	158	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5276	11/22/2025 3:10:46 PM		3.24699997901917	629.050379991531	8969.12177035872	∞	516.617004394531	146	147	29	105.790000915527	52	165.365320444107	18	6	8	154	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5277	11/22/2025 3:10:56 PM		NaN	NaN	∞	∞	513.929016113281	146	147	29	105.790000915527	70	NaN	18	7	7	73	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5278	11/22/2025 3:11:06 PM		5.32000017166138	1030.67572116852	8973.6721496946	∞	513.806030273438	146	147	29	105.790000915527	72	270.940393209457	18	6	5	80	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5279	11/22/2025 3:11:16 PM		NaN	NaN	∞	∞	513.765014648438	146	147	29	105.790000915527	63	NaN	16	6	5	85	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5280	11/22/2025 3:11:26 PM		3.67899990081787	712.66508102417	8979.57581334476	∞	519.591003417969	146	147	28	107.279998779297	44	187.366488575935	16	5	6	77	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5281	11/22/2025 3:11:36 PM		2.95099997520447	571.690160036087	8981.27872868542	∞	515.531005859375	146	147	28	107.279998779297	53	150.290434062481	18	7	4	128	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5282	11/22/2025 3:11:46 PM		3.17600011825562	615.283834934235	8983.37373792295	∞	513.93798828125	146	147	28	107.279998779297	63	161.74938082695	17	6	2	112	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5283	11/22/2025 3:11:56 PM		2.90700006484985	563.252252340317	8985.16001220707	∞	520.314025878906	146	147	28	107.279998779297	46	148.049569129944	18	6	3	166	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5284	11/22/2025 3:12:06 PM		2.89400005340576	560.748946666718	8986.7530554897	∞	519.867980957031	146	147	28	107.279998779297	31	147.387506067753	13	6	4	147	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5285	11/22/2025 3:12:16 PM		3.15000009536743	610.314345359802	8988.37196109359	∞	531.039001464844	146	147	28	107.279998779297	61	160.425241291523	18	7	4	161	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5286	11/22/2025 3:12:26 PM		NaN	NaN	∞	∞	∞	146	147	28	107.279998779297	32	NaN	20	6	2	87	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5287	11/22/2025 3:12:36 PM		NaN	NaN	∞	∞	521.328979492188	146	147	28	107.279998779297	81	NaN	16	7	3	82	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5288	11/22/2025 3:12:46 PM		NaN	NaN	∞	∞	517.502014160156	146	147	28	107.279998779297	67	NaN	18	6	2	151	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5289	11/22/2025 3:12:56 PM		4.71799993515015	913.981068134308	8997.15402883952	∞	513.679016113281	146	147	28	107.279998779297	77	240.281349420547	20	7	2	67	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5290	11/22/2025 3:13:06 PM		5.30200004577637	1027.12018489838	8999.50735483235	∞	513.695007324219	146	147	28	107.279998779297	72	270.023694634438	20	7	3	72	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5291	11/22/2025 3:13:16 PM		4.82999992370605	935.74515581131	9002.70826700991	∞	513.442993164062	146	147	28	107.279998779297	40	245.985361933708	20	8	3	57	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5292	11/22/2025 3:13:26 PM		5.07600021362305	983.356833457947	9004.85088433987	∞	513.52099609375	146	147	29	105.790000915527	68	258.513799309731	18	7	4	75	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5293	11/22/2025 3:13:36 PM		NaN	NaN	∞	∞	513.487976074219	146	147	29	105.790000915527	64	NaN	18	7	8	99	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5294	11/22/2025 3:13:46 PM		4.82299995422363	934.320902824402	9010.78766085869	∞	513.546020507812	146	147	29	105.790000915527	69	245.628869533539	21	6	7	106	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5295	11/22/2025 3:13:56 PM		3.83100008964539	742.163908481598	9012.7821172691	∞	513.856018066406	146	147	29	105.790000915527	59	195.107638835907	19	6	6	87	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5296	11/22/2025 3:14:06 PM		4.20599985122681	814.825969934464	9015.15830186672	∞	513.848022460938	146	147	29	105.790000915527	57	214.205892384052	20	6	5	88	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5297	11/22/2025 3:14:16 PM		4.25099992752075	823.580056428909	9017.24067770607	∞	513.903991699219	146	147	29	105.790000915527	68	216.497679054737	16	8	8	176	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5298	11/22/2025 3:14:26 PM		4.48899984359741	869.703483581543	9019.60441165335	∞	513.973022460938	146	147	29	105.790000915527	49	228.618702292442	20	6	8	181	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5299	11/22/2025 3:14:36 PM		4.28999996185303	831.126344203949	9021.87751763232	∞	514.02197265625	146	147	29	105.790000915527	86	218.4838950634	17	7	7	162	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5300	11/22/2025 3:14:46 PM		3.76300001144409	728.99689078331	9023.73251876898	∞	513.991027832031	146	147	29	105.790000915527	69	191.644491255283	19	6	4	149	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5301	11/22/2025 3:14:56 PM		2.88199996948242	558.36301445961	9025.30770168371	∞	514.0419921875	146	147	29	105.790000915527	72	146.77636474371	18	7	4	138	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5302	11/22/2025 3:15:06 PM		2.86400008201599	554.824590682983	9027.02080116339	∞	514.226013183594	146	147	28	107.279998779297	66	145.8596393466	18	7	2	152	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5303	11/22/2025 3:15:16 PM		2.86199998855591	554.384064674377	9028.39825590618	∞	513.939025878906	146	147	29	105.790000915527	70	145.757782459259	14	7	4	141	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5304	11/22/2025 3:15:26 PM		2.90499997138977	562.728309631348	9030.11909065314	∞	514.013977050781	146	147	29	105.790000915527	58	147.947712242603	16	7	2	138	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5305	11/22/2025 3:15:36 PM		2.92700004577637	567.022258043289	9031.67761813768	∞	513.836975097656	146	147	28	107.279998779297	66	149.068151414394	15	6	3	142	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5306	11/22/2025 3:15:46 PM		2.91400003433228	564.437359571457	9033.25481394597	∞	513.835998535156	146	147	28	107.279998779297	64	148.406074941158	15	7	5	133	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5307	11/22/2025 3:15:56 PM		2.90199995040894	562.175452709198	9034.80088492401	∞	513.731994628906	146	147	29	105.790000915527	66	147.794933617115	15	7	3	154	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5308	11/22/2025 3:16:06 PM		2.90199995040894	562.171000242233	9036.35737744637	∞	513.715026855469	146	147	29	105.790000915527	61	147.794933617115	14	7	4	164	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5309	11/22/2025 3:16:16 PM		2.89199995994568	560.298979282379	9037.76851668128	∞	513.721008300781	146	147	29	105.790000915527	57	147.285649180412	14	7	4	119	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5310	11/22/2025 3:16:26 PM		2.88700008392334	559.335047006607	9039.47242798575	∞	515.619995117188	146	147	29	105.790000915527	70	147.031000256538	14	7	5	79	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5311	11/22/2025 3:16:36 PM		2.87299990653992	556.644201278687	9041.02176269063	∞	514.077026367188	146	147	29	105.790000915527	77	146.318002045155	13	7	4	118	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5312	11/22/2025 3:16:46 PM		2.86100006103516	554.234290122986	9042.51419325837	∞	513.52099609375	146	147	29	105.790000915527	68	145.706860721111	13	7	5	83	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5313	11/22/2025 3:16:56 PM		2.82599997520447	547.448247671127	9043.95568903455	∞	513.573974609375	146	147	29	105.790000915527	73	143.924358487129	14	7	5	120	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5314	11/22/2025 3:17:06 PM		2.81200003623962	544.795650243759	9045.58652309248	∞	513.617004394531	146	147	29	105.790000915527	72	143.211360275745	14	6	4	172	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5315	11/22/2025 3:17:16 PM		2.81900000572205	546.175968647003	9046.77380377719	∞	513.625	146	147	29	105.790000915527	73	143.567852675915	12	5	6	165	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5316	11/22/2025 3:17:26 PM		2.81900000572205	546.16094827652	9048.56334114739	∞	513.648010253906	146	147	28	107.279998779297	66	143.567852675915	13	7	4	171	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5317	11/22/2025 3:17:36 PM		2.83699989318848	549.646747112274	9049.94861184725	∞	513.663024902344	146	147	28	107.279998779297	58	144.48456466198	12	6	3	163	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5318	11/22/2025 3:17:46 PM		2.8510000705719	552.357923984528	9051.62811466226	∞	513.534973144531	146	147	28	107.279998779297	64	145.197576284409	12	8	6	99	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5319	11/22/2025 3:17:56 PM		2.85999989509583	554.084354639053	9053.19880048106	∞	517.078979492188	146	147	29	105.790000915527	66	145.655925571918	12	7	4	141	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5320	11/22/2025 3:18:06 PM		NaN	NaN	∞	∞	513.724975585938	146	147	29	105.790000915527	25	NaN	12	8	4	129	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5321	11/22/2025 3:18:16 PM		2.84800004959106	551.728087663651	9056.15152781377	∞	513.677001953125	146	147	29	105.790000915527	64	145.044784247875	13	8	4	140	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5322	11/22/2025 3:18:26 PM		2.85999989509583	554.028940200806	9057.79895047019	∞	513.763000488281	146	147	29	105.790000915527	70	145.655925571918	12	7	2	107	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5323	11/22/2025 3:18:36 PM		NaN	NaN	∞	∞	518.3330078125	146	147	29	105.790000915527	37	NaN	13	8	3	110	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5324	11/22/2025 3:18:46 PM		2.91000008583069	563.682961463928	9060.81134959231	∞	514.768981933594	146	147	29	105.790000915527	78	148.202361166477	12	7	3	113	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5325	11/22/2025 3:18:56 PM		2.86500000953674	555.06175160408	9062.37713385294	∞	516.052978515625	146	147	28	107.279998779297	39	145.910574495792	13	6	3	136	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5326	11/22/2025 3:19:06 PM		2.8659999370575	555.163031816483	9063.91902356516	∞	514.245971679688	146	147	29	105.790000915527	82	145.96149623394	15	6	3	148	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5327	11/22/2025 3:19:16 PM		NaN	NaN	∞	∞	515.869018554688	146	147	29	105.790000915527	33	NaN	15	8	4	100	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5328	11/22/2025 3:19:26 PM		2.84100008010864	550.411123037338	9067.06058057319	∞	513.700988769531	146	147	29	105.790000915527	78	144.688278436661	13	6	3	122	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5329	11/22/2025 3:19:36 PM		2.84699988365173	551.566725969315	9068.54215679239	∞	513.629028320312	146	148	29	105.790000915527	79	144.993862509727	14	7	4	144	0	0	0	0	0	0	0	0	0	0	0	0	0	148.282828282828
5330	11/22/2025 3:19:46 PM		2.84200000762939	550.557786226273	9069.97019780348	∞	513.653991699219	146	147	29	105.790000915527	78	144.739213585854	13	7	3	124	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5331	11/22/2025 3:19:56 PM		2.84999990463257	552.213191986084	9071.57388950061	∞	521.523010253906	146	147	28	107.279998779297	76	145.146641135216	13	9	3	124	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5332	11/22/2025 3:20:06 PM		2.86700010299683	555.498468875885	9073.08519036244	∞	515.590026855469	146	147	28	107.279998779297	78	146.012431383133	13	8	3	114	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5333	11/22/2025 3:20:16 PM		2.91100001335144	563.979130983353	9074.64110340845	∞	522.56298828125	146	147	29	105.790000915527	62	148.25329631567	13	7	5	144	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5334	11/22/2025 3:20:26 PM		2.94600009918213	570.809698104858	9076.33001460802	∞	519.431030273438	146	147	28	107.279998779297	62	150.035798549652	15	6	3	134	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5335	11/22/2025 3:20:36 PM		2.94199991226196	569.907993078232	9077.9171620525	∞	514.984008789062	146	147	28	107.279998779297	71	149.832084774971	16	6	6	158	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5336	11/22/2025 3:20:46 PM		NaN	NaN	∞	∞	514.205017089844	146	148	28	107.279998779297	67	NaN	15	6	4	115	3	0	0	0	0	0	0	0	0	0	0	0	0	148.282828282828
5337	11/22/2025 3:20:56 PM		2.89499998092651	560.76911687851	9081.00569622886	∞	514.340026855469	146	147	28	107.279998779297	65	147.438427805901	14	6	5	134	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5338	11/22/2025 3:21:06 PM		2.90400004386902	562.593340873718	9082.4448239423	∞	514.010009765625	146	147	29	105.790000915527	83	147.896790504456	15	7	5	140	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5339	11/22/2025 3:21:16 PM		2.92199993133545	566.048455238342	9084.05989933681	∞	513.8740234375	146	147	29	105.790000915527	74	148.81350249052	15	6	5	117	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5340	11/22/2025 3:21:26 PM		2.86100006103516	554.224795103073	9085.60664289367	∞	513.890991210938	146	147	28	107.279998779297	86	145.706860721111	14	6	4	122	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5341	11/22/2025 3:21:36 PM		2.84100008010864	550.361233949661	9087.06879968119	∞	513.791015625	146	147	29	105.790000915527	78	144.688278436661	15	7	4	139	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5342	11/22/2025 3:21:46 PM		2.79500007629395	541.478562355042	9088.59404785109	∞	513.89501953125	146	148	29	105.790000915527	83	142.345570027828	15	6	3	152	0	0	0	0	0	0	0	0	0	0	0	0	0	148.282828282828
5343	11/22/2025 3:21:56 PM		2.83100008964539	548.43036532402	9090.10447753143	∞	519.872985839844	146	147	29	105.790000915527	72	144.178993999958	16	8	3	137	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5344	11/22/2025 3:22:06 PM		2.78299999237061	539.198791980743	9091.75265958083	∞	513.85400390625	146	148	29	105.790000915527	85	141.734428703785	18	7	3	162	0	0	0	0	0	0	0	0	0	0	0	0	0	148.282828282828
5345	11/22/2025 3:22:16 PM		2.8199999332428	546.282237768173	9093.33051916135	∞	517.807006835938	146	147	29	105.790000915527	81	143.618787825108	16	8	3	143	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5346	11/22/2025 3:22:26 PM		NaN	NaN	∞	∞	519.575988769531	146	147	29	105.790000915527	83	NaN	18	9	4	116	3	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5347	11/22/2025 3:22:36 PM		2.80599999427795	543.681085109711	9096.1777846135	∞	513.971008300781	146	147	29	105.790000915527	75	142.905776202679	15	7	5	140	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5348	11/22/2025 3:22:46 PM		2.87700009346008	557.276237010956	9097.65553089155	∞	525.265991210938	146	147	29	105.790000915527	30	146.521715819836	15	7	6	155	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5349	11/22/2025 3:22:56 PM		2.82100009918213	546.472245454788	9099.3728776939	∞	513.713012695312	146	147	29	105.790000915527	83	143.669709563255	15	7	5	187	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5350	11/22/2025 3:23:06 PM		2.98699998855591	578.656446933746	9100.94962648226	∞	513.75	146	147	29	105.790000915527	85	152.123871445656	16	7	6	167	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5351	11/22/2025 3:23:16 PM		2.83400011062622	549.127739667892	9102.40871641709	∞	517.744018554688	146	147	29	105.790000915527	72	144.331786036491	16	7	7	121	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5352	11/22/2025 3:23:26 PM		NaN	NaN	∞	∞	∞	146	147	29	105.790000915527	0	NaN	16	8	7	152	2	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5353	11/22/2025 3:23:36 PM		3.4210000038147	662.677717208862	9106.22108020557	∞	513.789978027344	146	147	30	104.300003051758	72	174.226896464825	20	7	7	67	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
5354	11/22/2025 3:23:46 PM		NaN	NaN	∞	∞	∞	146	147	30	104.300003051758	0	NaN	0	∞	∞	∞	0	0	0	0	0	0	0	0	0	0	0	0	0	147.777777777778
